car_id,brand,model,year,mileage,fuel_type,transmission,sale_month,zip_prefix,price
7330,BMW,Model B,2023,0.0,Diesel,Manual,8,01,17923
7331,Ford,Model A,2017,112989.0,Hybrid,Manual,10,01,5676
7332,Fiat,Model C,2025,0.0,Petrol,Manual,4,30,20057
7333,Toyota,Model B,2025,,Petrol,Automatic,4,01,26982
7334,Dacia,Model C,2022,40257.0,Petrol,Manual,10,01,6654
7335,Toyota,Model C,2020,62295.0,Diesel,Manual,7,20,12011
7336,Ford,Model A,2017,98523.0,Hybrid,Automatic,2,01,4378
7337,VW,Model C,2004,74623.0,Petrol,Manual,7,30,5040
7338,Toyota,Model A,2018,108335.0,Petrol,Automatic,9,30,5407
7339,Toyota,Model C,2024,9995.0,Petrol,Automatic,7,10,19690
7340,Honda,Model C,2022,60289.0,Petrol,Automatic,8,10,23380
7341,Hyundai,Model A,2025,8461.0,Petrol,Automatic,5,30,23882
7342,Mercedes,Model A,2021,53267.0,Petrol,Automatic,11,30,19221
7343,Ford,Model C,2024,10300.0,Petrol,Automatic,3,20,22812
7344,VW,Model B,2022,50609.0,Hybrid,Manual,4,20,16420
7345,Ford,Model C,2022,11308.0,Petrol,Automatic,10,20,18254
7346,Dacia,Model C,2018,70018.0,Petrol,Manual,1,01,4312
7347,Ford,Model C,2021,33517.0,Petrol,Automatic,12,01,13895
7348,Ford,Model A,2022,42337.0,Petrol,Automatic,8,30,12446
7349,Ford,Model A,2025,0.0,Petrol,Automatic,11,10,23426
7350,VW,Model A,2025,0.0,Diesel,Automatic,8,30,23810
7351,Mercedes,Model A,2020,75857.0,Hybrid,Automatic,10,01,13674
7352,Fiat,Model C,2004,250000.0,Petrol,Automatic,6,30,3104
7353,BMW,Model A,2022,25167.0,Diesel,Automatic,8,30,23392
7354,Ford,Model A,2023,45149.0,Petrol,Manual,9,20,17233
7355,Ford,Model A,2015,128218.0,Diesel,Automatic,12,10,1749
7356,Audi,Model C,2025,15266.0,Petrol,Automatic,1,20,31640
7357,BMW,Model B,2025,0.0,Petrol,Automatic,2,10,29675
7358,Mercedes,Model C,2025,4962.0,Petrol,Automatic,9,01,32190
7359,Audi,Model A,2016,120632.0,Diesel,Automatic,5,01,1611
7360,Fiat,Model C,2025,25504.0,Petrol,Automatic,9,30,20626
7361,Fiat,Model B,2025,0.0,Petrol,Automatic,3,10,20176
7362,BMW,Model C,2021,66091.0,Diesel,Manual,8,01,13197
7363,Toyota,Model B,2023,48665.0,Petrol,Manual,6,20,19295
7364,Fiat,Model A,2025,0.0,Diesel,Automatic,2,01,18483
7365,Audi,Model A,2022,43178.0,Petrol,Automatic,12,30,20548
7366,Dacia,Model C,2020,69264.0,Diesel,Manual,10,30,11875
7367,Audi,Model A,2022,31094.0,Petrol,Manual,10,30,20253
7368,VW,Model A,2023,16648.0,Diesel,Manual,9,01,21397
7369,Toyota,Model A,2016,118017.0,Petrol,Automatic,1,10,6168
7370,Mercedes,Model A,2025,0.0,Diesel,Manual,7,30,26251
7371,Audi,Model B,2024,8741.0,Petrol,Manual,10,30,27912
7372,VW,Model A,2024,24186.0,Petrol,Manual,3,30,20225
7373,Toyota,Model C,2009,218310.0,Petrol,Manual,8,20,1037
7374,Ford,Model C,2023,32069.0,Petrol,Manual,12,10,16600
7375,Audi,Model B,2012,158002.0,Petrol,Automatic,10,01,3099
7376,Honda,Model C,2007,208254.0,Diesel,Manual,7,01,500
7377,Honda,Model B,2022,20840.0,Diesel,Manual,4,30,15241
7378,Toyota,Model B,2021,64643.0,Petrol,Manual,8,01,6050
7379,Mercedes,Model B,2023,21698.0,Petrol,Manual,9,30,24675
7380,Honda,Model A,2008,221260.0,Hybrid,Automatic,8,30,3234
7381,VW,Model C,2021,43056.0,Hybrid,Automatic,10,30,15342
7382,Dacia,Model A,2015,110260.0,Petrol,Automatic,4,30,1007
7383,Hyundai,Model B,2025,6311.0,Petrol,Manual,7,30,22649
7384,Mercedes,Model C,2023,22851.0,Petrol,Automatic,7,30,25873
7385,Audi,Model A,2024,0.0,Diesel,Automatic,2,20,26169
7386,BMW,Model C,2020,87260.0,Petrol,Automatic,3,20,7280
7387,Mercedes,Model C,2009,182595.0,Hybrid,Automatic,4,10,2814
7388,Audi,Model C,2025,13913.0,Petrol,Automatic,1,20,37807
7389,Mercedes,Model A,2019,84627.0,Petrol,Manual,3,10,14542
7390,Audi,Model B,2021,29108.0,Diesel,Automatic,7,01,20810
7391,Audi,Model B,2024,0.0,Petrol,Manual,7,01,22066
7392,Toyota,Model B,2002,250000.0,Petrol,Manual,4,10,1055
7393,Mercedes,Model B,2025,0.0,Petrol,Automatic,12,01,31251
7394,Audi,Model A,2022,61896.0,Petrol,Automatic,6,20,19098
7395,VW,Model C,2019,68997.0,Hybrid,Manual,8,30,4898
7396,Audi,Model C,2006,241346.0,Petrol,Automatic,1,01,500
7397,Mercedes,Model B,2015,127704.0,Petrol,Automatic,5,01,2272
7398,BMW,Model C,2025,3960.0,Petrol,Manual,7,01,28252
7399,Honda,Model A,2024,12604.0,Petrol,Manual,4,01,14843
7400,Hyundai,Model B,2018,102556.0,Petrol,Automatic,3,10,7103
7401,BMW,Model A,2006,215623.0,Petrol,Manual,3,20,500
7402,Honda,Model A,2024,37895.0,Petrol,Automatic,6,20,23353
7403,VW,Model B,2023,4691.0,Petrol,Automatic,1,20,22490
7404,Ford,Model B,2021,59722.0,Petrol,Automatic,3,01,12348
7405,Fiat,Model A,2020,38922.0,Petrol,Automatic,9,10,9415
7406,Fiat,Model A,2017,91264.0,Petrol,Automatic,3,30,2391
7407,BMW,Model C,2024,13399.0,Diesel,Automatic,2,01,25342
7408,Toyota,Model B,2025,0.0,Diesel,Automatic,2,30,29217
7409,VW,Model B,2015,117274.0,Diesel,Manual,12,01,500
7410,Dacia,Model C,2023,3195.0,Petrol,Manual,2,30,12216
7411,Hyundai,Model C,2021,33188.0,Diesel,Automatic,6,20,14363
7412,Mercedes,Model C,2021,55473.0,Petrol,Automatic,7,10,14559
7413,Audi,Model A,2018,84445.0,Petrol,Automatic,12,01,12906
7414,Hyundai,Model C,2025,0.0,Petrol,Manual,12,20,22456
7415,Honda,Model B,2022,55864.0,Petrol,Manual,3,30,12046
7416,Honda,Model C,2023,5701.0,Petrol,Automatic,2,01,14717
7417,Ford,Model C,2020,54576.0,Petrol,Automatic,6,30,14436
7418,Mercedes,Model C,2016,100415.0,Hybrid,Manual,2,30,4711
7419,Fiat,Model B,2008,213225.0,Petrol,Automatic,11,10,500
7420,Fiat,Model B,2025,722.0,Petrol,Manual,9,30,21613
7421,Honda,Model C,2016,31913.0,Petrol,Manual,12,30,4264
7422,Ford,Model A,2024,0.0,Petrol,Manual,8,30,19882
7423,VW,Model A,2021,60975.0,Petrol,Automatic,5,01,20890
7424,Mercedes,Model A,2021,44732.0,Petrol,Manual,7,01,16711
7425,Mercedes,Model A,2022,37734.0,Petrol,Automatic,3,10,17929
7426,BMW,Model A,2020,48771.0,Diesel,Manual,6,20,10506
7427,Fiat,Model B,2010,166412.0,Petrol,Manual,12,30,500
7428,Toyota,Model B,2020,82489.0,Petrol,Automatic,9,20,8349
7429,BMW,Model A,2024,0.0,Hybrid,Automatic,1,10,24927
7430,Honda,Model B,2024,0.0,Petrol,Automatic,10,20,23770
7431,BMW,Model A,2019,94207.0,Petrol,Automatic,2,20,8670
7432,BMW,Model C,2022,45611.0,Petrol,Manual,5,01,15235
7433,Honda,Model A,2016,103118.0,Petrol,Manual,10,20,10794
7434,Honda,Model B,2017,114698.0,Petrol,Automatic,2,10,1842
7435,Ford,Model C,2002,250000.0,Diesel,Automatic,4,10,500
7436,VW,Model A,2025,3489.0,Petrol,Automatic,3,20,22772
7437,VW,Model C,2017,99383.0,Petrol,Automatic,11,30,4164
7438,Honda,Model A,2017,102978.0,Hybrid,Manual,2,01,4335
7439,Ford,Model A,2019,79585.0,Diesel,Automatic,7,01,6263
7440,Toyota,Model B,2012,188939.0,Petrol,Manual,4,30,500
7441,Honda,Model C,2024,9076.0,Petrol,Manual,7,01,20395
7442,Toyota,Model C,2007,213539.0,Diesel,Manual,3,10,2497
7443,Toyota,Model C,2013,125446.0,Diesel,Automatic,10,01,3666
7444,Audi,Model A,2024,11221.0,Petrol,Manual,9,10,30565
7445,BMW,Model C,2020,87943.0,Petrol,Manual,1,30,12246
7446,Honda,Model A,2025,14767.0,Petrol,Manual,12,10,26556
7447,Honda,Model B,2023,15844.0,Petrol,Automatic,12,20,19608
7448,Toyota,Model B,2018,84450.0,Hybrid,Automatic,4,01,11255
7449,Dacia,Model A,2024,0.0,Petrol,Manual,4,30,12507
7450,Ford,Model B,2011,153463.0,Petrol,Automatic,7,30,500
7451,Fiat,Model C,2022,38241.0,Petrol,Automatic,8,01,10970
7452,Ford,Model A,2021,40583.0,Petrol,Automatic,4,20,12461
7453,Mercedes,Model C,2018,68331.0,Petrol,Automatic,10,10,6810
7454,Dacia,Model A,2023,31347.0,Petrol,Automatic,1,10,14161
7455,Fiat,Model B,2025,0.0,Diesel,Automatic,5,20,24839
7456,Honda,Model C,2025,0.0,Diesel,Automatic,7,01,24650
7457,Audi,Model B,2023,0.0,Petrol,Automatic,10,30,24067
7458,Audi,Model B,2021,39449.0,Diesel,Manual,11,30,12674
7459,Hyundai,Model C,2017,72176.0,Petrol,Automatic,4,20,5148
7460,BMW,Model B,2018,55966.0,Petrol,Manual,4,01,5582
7461,Ford,Model B,2022,52934.0,Hybrid,Automatic,5,20,12238
7462,Ford,Model C,2020,58534.0,Petrol,Manual,6,01,9605
7463,Mercedes,Model C,2025,0.0,Petrol,Automatic,11,20,27579
7464,VW,Model A,2020,57173.0,Petrol,Automatic,1,30,11671
7465,VW,Model C,2020,42932.0,Hybrid,Manual,9,01,7942
7466,Toyota,Model A,2021,54164.0,Petrol,Automatic,3,30,12254
7467,Honda,Model C,2025,0.0,Petrol,Automatic,12,20,28036
7468,Hyundai,Model C,2024,638.0,Petrol,Automatic,4,01,22047
7469,Honda,Model C,2023,,Petrol,Automatic,7,10,22522
7470,Ford,Model B,2020,41588.0,Petrol,Manual,5,20,8614
7471,Toyota,Model A,2025,0.0,Petrol,Manual,6,20,24278
7472,Mercedes,Model C,2003,250000.0,Petrol,Automatic,7,10,5233
7473,Dacia,Model C,2025,0.0,Petrol,Automatic,10,01,20799
7474,Honda,Model A,2022,36827.0,Diesel,Automatic,2,01,18240
7475,Toyota,Model B,2021,46822.0,Petrol,Automatic,5,01,13370
7476,VW,Model C,2022,39461.0,Petrol,Automatic,8,30,16938
7477,Ford,Model A,2024,26146.0,Petrol,Manual,8,01,22982
7478,Audi,Model C,2001,250000.0,Petrol,Automatic,10,30,1003
7479,Fiat,Model C,2025,14318.0,Petrol,Manual,12,20,19809
7480,BMW,Model B,2021,35283.0,Diesel,Automatic,2,20,11282
7481,Ford,Model B,2020,52370.0,Hybrid,Manual,9,10,9697
7482,Honda,Model A,2013,153803.0,Petrol,Manual,4,10,4812
7483,Toyota,Model C,2021,58072.0,Diesel,Automatic,7,30,9274
7484,Hyundai,Model B,2022,25820.0,Diesel,Manual,8,10,12290
7485,VW,Model C,2021,57173.0,Hybrid,Automatic,2,10,17110
7486,Hyundai,Model A,2024,0.0,Diesel,Automatic,5,30,23451
7487,Toyota,Model A,2021,55215.0,Petrol,Automatic,12,20,12522
7488,Dacia,Model A,2025,0.0,Petrol,Automatic,2,20,23757
7489,Toyota,Model B,2023,3233.0,Diesel,Automatic,2,10,20705
7490,Honda,Model A,2025,0.0,Petrol,Automatic,11,01,27644
7491,Dacia,Model B,2010,212734.0,Petrol,Automatic,6,30,500
7492,BMW,Model B,2021,51041.0,Petrol,Automatic,9,10,17142
7493,Mercedes,Model B,2020,94506.0,Hybrid,Manual,4,01,16647
7494,Dacia,Model B,2023,2341.0,Petrol,Manual,3,30,12675
7495,Dacia,Model A,2025,11261.0,Petrol,Automatic,3,30,22045
7496,Hyundai,Model B,2007,177984.0,Petrol,Manual,3,10,500
7497,Honda,Model A,2007,215996.0,Petrol,Manual,4,20,2469
7498,Honda,Model B,2025,9468.0,Petrol,Automatic,3,30,24698
7499,Audi,Model C,2017,108568.0,Diesel,Automatic,11,20,1891
7500,Honda,Model B,2024,,Hybrid,Manual,7,01,18697
7501,Honda,Model C,2023,39586.0,Hybrid,Manual,4,10,17052
7502,BMW,Model A,2025,,Petrol,Manual,5,30,32271
7503,Honda,Model C,2012,153538.0,Petrol,Automatic,12,30,500
7504,Honda,Model A,2012,149500.0,Hybrid,Manual,3,30,5824
7505,VW,Model A,2023,6954.0,Diesel,Automatic,12,10,20770
7506,Honda,Model C,2025,23545.0,Diesel,Manual,10,10,24018
7507,Fiat,Model C,2021,,Petrol,Manual,8,10,9667
7508,Toyota,Model B,2020,76309.0,Petrol,Automatic,8,01,13803
7509,Toyota,Model A,2023,39670.0,Diesel,Manual,6,30,16917
7510,Ford,Model A,2025,0.0,Petrol,Manual,6,20,28368
7511,Audi,Model C,2025,18241.0,Petrol,Automatic,10,10,31555
7512,Toyota,Model B,2025,7551.0,Diesel,Automatic,11,30,28045
7513,VW,Model A,2002,250000.0,Diesel,Manual,8,10,500
7514,Toyota,Model B,2011,174732.0,Petrol,Manual,10,10,3591
7515,Fiat,Model B,2023,8655.0,Petrol,Manual,11,01,12942
7516,Ford,Model B,2025,24096.0,Diesel,Automatic,5,01,27201
7517,Mercedes,Model A,2019,84206.0,Petrol,Automatic,8,20,8146
7518,Honda,Model B,2017,94932.0,Hybrid,Automatic,6,30,3813
7519,Hyundai,Model B,2025,18972.0,Diesel,Manual,2,20,19812
7520,Ford,Model C,2005,216270.0,Diesel,Manual,9,20,500
7521,Fiat,Model C,2020,48759.0,Petrol,Manual,8,20,11528
7522,VW,Model B,2022,32213.0,Petrol,Manual,2,10,14364
7523,BMW,Model B,2023,57535.0,Petrol,Automatic,1,01,23570
7524,Mercedes,Model A,2025,0.0,Petrol,Automatic,4,30,26779
7525,Ford,Model B,2020,34390.0,Petrol,Manual,11,01,8964
7526,Audi,Model A,2023,2334.0,Petrol,Manual,1,01,18713
7527,Ford,Model B,2023,37593.0,Petrol,Automatic,6,20,17618
7528,Hyundai,Model C,2023,15087.0,Petrol,Automatic,3,10,16581
7529,Ford,Model A,2024,9613.0,Petrol,Automatic,4,10,18685
7530,Toyota,Model B,2018,95442.0,Petrol,Automatic,10,20,6707
7531,Ford,Model B,2008,201628.0,Petrol,Automatic,11,01,500
7532,Mercedes,Model A,2011,171062.0,Hybrid,Automatic,8,01,4667
7533,VW,Model C,2017,104028.0,Petrol,Manual,11,30,8813
7534,VW,Model B,2022,29539.0,Petrol,Automatic,11,20,21706
7535,Honda,Model A,2025,0.0,Petrol,Manual,3,01,21844
7536,Audi,Model A,2025,3629.0,Petrol,Automatic,9,01,28627
7537,Hyundai,Model B,2025,13022.0,Petrol,Automatic,10,01,24125
7538,Honda,Model B,2020,48114.0,Petrol,Automatic,8,01,14529
7539,BMW,Model C,2021,2691.0,Hybrid,Automatic,11,20,22402
7540,Fiat,Model B,2021,,Petrol,Automatic,8,30,13869
7541,Hyundai,Model C,2016,121915.0,Diesel,Automatic,4,30,4382
7542,Ford,Model A,2006,231000.0,Hybrid,Automatic,9,20,500
7543,Honda,Model B,2023,28024.0,Petrol,Automatic,8,30,24152
7544,Dacia,Model B,2025,0.0,Petrol,Automatic,8,01,18357
7545,Hyundai,Model C,2015,127502.0,Petrol,Automatic,2,20,1467
7546,Honda,Model B,2004,250000.0,Diesel,Manual,2,10,500
7547,VW,Model C,2025,847.0,Petrol,Manual,11,20,26559
7548,Toyota,Model B,2018,121368.0,Petrol,Automatic,6,20,2754
7549,Mercedes,Model B,2025,0.0,Diesel,Manual,3,01,30611
7550,Audi,Model B,2025,2444.0,Petrol,Automatic,2,30,33103
7551,Toyota,Model C,2025,0.0,Petrol,Automatic,4,10,30711
7552,VW,Model B,2021,61197.0,Petrol,Automatic,4,20,18329
7553,Mercedes,Model A,2024,0.0,Petrol,Manual,12,30,24206
7554,Hyundai,Model C,2022,15991.0,Petrol,Automatic,11,20,19883
7555,Honda,Model B,2024,2502.0,Petrol,Automatic,1,10,27416
7556,Toyota,Model C,2021,51987.0,Petrol,Automatic,10,10,21476
7557,Toyota,Model B,2016,99067.0,Petrol,Automatic,8,01,8008
7558,Honda,Model A,2022,27218.0,Hybrid,Manual,3,30,17365
7559,Toyota,Model A,2022,33286.0,Petrol,Manual,10,10,14455
7560,Toyota,Model C,2025,0.0,Petrol,Automatic,1,01,27965
7561,VW,Model A,2025,22311.0,Petrol,Manual,10,01,20709
7562,Ford,Model B,2024,22288.0,Hybrid,Manual,12,01,21735
7563,VW,Model B,2011,163131.0,Petrol,Manual,12,01,2828
7564,VW,Model A,2025,31455.0,Petrol,Automatic,10,01,26118
7565,Hyundai,Model B,2022,43374.0,Hybrid,Automatic,12,20,14788
7566,Audi,Model B,2025,0.0,Hybrid,Manual,9,10,28991
7567,Dacia,Model B,2025,3847.0,Petrol,Manual,9,10,20603
7568,Honda,Model B,2005,74409.0,Petrol,Automatic,1,10,500
7569,VW,Model B,2025,0.0,Hybrid,Automatic,3,30,25177
7570,VW,Model B,2003,248212.0,Petrol,Automatic,10,10,758
7571,Ford,Model A,2020,61296.0,Petrol,Automatic,12,20,11058
7572,Dacia,Model B,2023,18596.0,Diesel,Automatic,9,01,12015
7573,Audi,Model A,2014,154186.0,Petrol,Automatic,8,30,7202
7574,Toyota,Model C,2025,11117.0,Petrol,Automatic,3,20,30355
7575,Mercedes,Model A,2000,250000.0,Petrol,Automatic,12,01,500
7576,Mercedes,Model C,2015,126389.0,Diesel,Automatic,9,10,2621
7577,VW,Model A,2023,43006.0,Petrol,Automatic,7,10,17315
7578,BMW,Model A,2025,0.0,Hybrid,Automatic,11,01,31994
7579,Fiat,Model C,2025,0.0,Petrol,Automatic,12,20,21343
7580,Ford,Model B,2025,0.0,Petrol,Automatic,5,01,21403
7581,Honda,Model B,2024,12534.0,Petrol,Automatic,7,01,25227
7582,Toyota,Model A,2021,47217.0,Petrol,Manual,2,01,10659
7583,Mercedes,Model C,2000,250000.0,Petrol,Manual,12,01,500
7584,Fiat,Model C,2012,151109.0,Petrol,Automatic,2,20,500
7585,VW,Model B,2022,41763.0,Petrol,Automatic,12,30,16667
7586,Toyota,Model A,2024,29009.0,Petrol,Automatic,3,20,22369
7587,BMW,Model C,2021,40785.0,Petrol,Manual,12,30,9660
7588,Toyota,Model B,2025,36575.0,Petrol,Automatic,6,30,31843
7589,Mercedes,Model A,2022,65410.0,Petrol,Manual,8,30,16940
7590,Hyundai,Model B,2007,235938.0,Petrol,Manual,1,20,500
7591,VW,Model A,2016,117337.0,Petrol,Manual,5,20,4433
7592,Honda,Model B,2025,30119.0,Petrol,Manual,7,01,22735
7593,Fiat,Model B,2025,0.0,Petrol,Manual,1,01,18318
7594,Mercedes,Model C,2025,0.0,Petrol,Automatic,9,01,26866
7595,Honda,Model A,2011,160110.0,Petrol,Manual,11,20,500
7596,VW,Model B,2025,0.0,Petrol,Automatic,1,20,28084
7597,BMW,Model B,2016,109827.0,Diesel,Automatic,7,20,11388
7598,Toyota,Model B,2001,250000.0,Diesel,Automatic,1,01,500
7599,Ford,Model B,2025,3012.0,Petrol,Manual,11,30,23707
7600,Toyota,Model C,2019,71813.0,Petrol,Manual,3,10,11395
7601,Honda,Model B,2024,13997.0,Diesel,Automatic,1,30,23252
7602,Ford,Model C,2015,146044.0,Hybrid,Manual,11,01,5490
7603,Toyota,Model B,2023,33300.0,Petrol,Automatic,6,20,21394
7604,Mercedes,Model A,2025,13837.0,Diesel,Automatic,2,30,34987
7605,Mercedes,Model C,2020,62861.0,Petrol,Automatic,9,01,7193
7606,Honda,Model A,2024,0.0,Petrol,Automatic,9,30,24200
7607,Mercedes,Model A,2016,80791.0,Petrol,Automatic,8,30,9795
7608,Fiat,Model A,2024,43242.0,Petrol,Manual,5,30,14553
7609,Hyundai,Model C,2020,52022.0,Petrol,Automatic,6,30,12050
7610,Toyota,Model B,2017,86748.0,Petrol,Automatic,12,20,8314
7611,Hyundai,Model A,2020,63684.0,Diesel,Automatic,7,30,9593
7612,Honda,Model B,2015,128256.0,Diesel,Manual,5,10,7298
7613,Mercedes,Model B,2025,10152.0,Petrol,Manual,9,01,26931
7614,Ford,Model B,2021,74616.0,Petrol,Manual,1,20,10005
7615,VW,Model B,2018,106511.0,Petrol,Automatic,4,30,6347
7616,BMW,Model C,2021,35836.0,Petrol,Automatic,3,01,22046
7617,Toyota,Model B,2020,74531.0,Hybrid,Automatic,9,01,7971
7618,BMW,Model B,2025,0.0,Petrol,Automatic,8,30,32945
7619,Toyota,Model C,2025,0.0,Petrol,Manual,10,10,26351
7620,Toyota,Model C,2021,31590.0,Diesel,Automatic,6,01,13587
7621,Ford,Model B,2025,0.0,Diesel,Manual,3,01,21661
7622,Mercedes,Model C,2023,7057.0,Petrol,Manual,3,20,18647
7623,BMW,Model B,2015,105660.0,Diesel,Automatic,12,01,500
7624,Toyota,Model B,2024,25917.0,Hybrid,Automatic,1,30,21318
7625,Hyundai,Model A,2022,31783.0,Petrol,Automatic,8,30,13251
7626,Toyota,Model A,2024,16628.0,Petrol,Automatic,3,20,24640
7627,Toyota,Model A,2025,20512.0,Petrol,Manual,3,30,23776
7628,Honda,Model B,2021,25720.0,Diesel,Automatic,2,01,13596
7629,Hyundai,Model C,2025,0.0,Petrol,Manual,12,30,15084
7630,Honda,Model B,2025,2713.0,Petrol,Automatic,1,01,28057
7631,BMW,Model A,2022,40687.0,Petrol,Automatic,2,20,25527
7632,Audi,Model B,2023,40552.0,Petrol,Manual,5,30,23400
7633,Mercedes,Model C,2020,73007.0,Diesel,Automatic,6,30,13333
7634,Honda,Model C,2025,1454.0,Petrol,Automatic,12,30,20967
7635,BMW,Model B,2024,16551.0,Diesel,Automatic,4,20,23554
7636,Toyota,Model C,2004,250000.0,Petrol,Automatic,10,01,5178
7637,Ford,Model C,2020,,Hybrid,Manual,9,20,12913
7638,Toyota,Model A,2024,9654.0,Petrol,Manual,7,30,16304
7639,VW,Model A,2005,243727.0,Petrol,Automatic,4,20,960
7640,Toyota,Model B,2002,250000.0,Diesel,Automatic,2,10,1290
7641,Dacia,Model B,2021,34134.0,Petrol,Automatic,3,01,9290
7642,Dacia,Model C,2020,40968.0,Petrol,Automatic,5,20,3545
7643,Hyundai,Model C,2021,44482.0,Hybrid,Automatic,2,10,14272
7644,Dacia,Model C,2018,34053.0,Petrol,Automatic,12,10,4034
7645,Audi,Model B,2015,107711.0,Diesel,Manual,6,20,500
7646,Hyundai,Model A,2024,29608.0,Petrol,Manual,7,01,19725
7647,Toyota,Model C,2022,59771.0,Diesel,Automatic,8,30,16634
7648,VW,Model B,2016,108681.0,Petrol,Automatic,3,30,5806
7649,Toyota,Model B,2020,49802.0,Diesel,Automatic,7,20,9783
7650,Toyota,Model B,2023,31692.0,Petrol,Automatic,1,01,18759
7651,Dacia,Model B,2007,218924.0,Petrol,Manual,12,10,500
7652,Audi,Model B,2014,119113.0,Hybrid,Automatic,6,30,1867
7653,Hyundai,Model A,2007,206117.0,Petrol,Automatic,1,30,500
7654,VW,Model C,2025,6803.0,Petrol,Automatic,8,20,24175
7655,Toyota,Model C,2025,14001.0,Petrol,Manual,2,20,25985
7656,Honda,Model C,2025,0.0,Hybrid,Automatic,10,01,23418
7657,Mercedes,Model B,2025,0.0,Petrol,Manual,12,30,26488
7658,Fiat,Model A,2024,6608.0,Petrol,Automatic,12,01,22208
7659,Dacia,Model B,2022,33412.0,Diesel,Manual,6,30,6189
7660,VW,Model B,2024,2253.0,Petrol,Automatic,9,01,22013
7661,Hyundai,Model A,2003,250000.0,Hybrid,Manual,2,01,500
7662,BMW,Model A,2024,409.0,Petrol,Manual,1,20,23438
7663,Toyota,Model A,2025,40033.0,Petrol,Automatic,11,01,24910
7664,Toyota,Model C,2022,33056.0,Petrol,Automatic,9,01,13296
7665,Ford,Model C,2020,80475.0,Petrol,Automatic,12,30,12417
7666,Mercedes,Model A,2019,97259.0,Diesel,Manual,12,10,12009
7667,Ford,Model B,2024,9246.0,Petrol,Manual,5,30,17634
7668,VW,Model C,2024,17526.0,Petrol,Manual,4,20,24769
7669,Mercedes,Model A,2025,1537.0,Petrol,Manual,6,01,24682
7670,Mercedes,Model A,2020,35817.0,Petrol,Automatic,9,10,9778
7671,BMW,Model C,2025,0.0,Petrol,Automatic,1,10,23250
7672,Hyundai,Model A,2023,24732.0,Petrol,Automatic,7,10,22781
7673,Toyota,Model A,2025,0.0,Hybrid,Automatic,1,30,28878
7674,Audi,Model B,2022,64373.0,Petrol,Automatic,6,10,18704
7675,Hyundai,Model C,2022,32451.0,Hybrid,Manual,2,01,14806
7676,Mercedes,Model A,2023,53263.0,Hybrid,Manual,8,30,18534
7677,Toyota,Model B,2025,0.0,Petrol,Manual,4,30,22897
7678,VW,Model B,2025,28683.0,Petrol,Automatic,6,10,26046
7679,Ford,Model C,2007,223596.0,Petrol,Automatic,12,20,500
7680,Ford,Model C,2005,248449.0,Hybrid,Automatic,5,20,500
7681,Mercedes,Model C,2025,0.0,Hybrid,Automatic,9,01,30831
7682,Mercedes,Model B,2022,44653.0,Hybrid,Automatic,9,30,19562
7683,Ford,Model B,2023,49390.0,Hybrid,Automatic,11,20,16814
7684,BMW,Model C,2022,33827.0,Petrol,Automatic,5,30,16804
7685,Fiat,Model C,2009,186909.0,Petrol,Manual,1,20,500
7686,Toyota,Model A,2025,,Diesel,Automatic,12,30,29597
7687,Toyota,Model C,2025,24301.0,Petrol,Automatic,5,20,23118
7688,Audi,Model C,2020,72830.0,Petrol,Manual,3,01,14816
7689,Fiat,Model C,2020,81715.0,Petrol,Manual,12,01,5350
7690,Ford,Model B,2025,4704.0,Petrol,Automatic,3,30,23645
7691,Honda,Model C,2007,216589.0,Petrol,Automatic,7,30,843
7692,Ford,Model C,2025,6359.0,Petrol,Manual,10,20,20880
7693,Toyota,Model C,2018,100052.0,Petrol,Automatic,10,10,6164
7694,Honda,Model C,2023,20293.0,Petrol,Manual,1,10,20349
7695,Toyota,Model A,2025,20530.0,Petrol,Automatic,3,20,24846
7696,Toyota,Model B,2024,17487.0,Diesel,Automatic,12,01,26827
7697,Toyota,Model A,2021,3571.0,Diesel,Automatic,7,30,20737
7698,BMW,Model C,2024,25252.0,Petrol,Automatic,9,01,24012
7699,BMW,Model A,2020,40915.0,Petrol,Manual,6,10,15189
7700,Mercedes,Model C,2019,84887.0,Petrol,Manual,10,01,4351
7701,Audi,Model A,2025,13522.0,Diesel,Manual,4,01,27837
7702,Fiat,Model A,2025,4948.0,Petrol,Automatic,3,30,20741
7703,Ford,Model C,2024,20155.0,Petrol,Manual,12,01,25085
7704,Dacia,Model B,2020,76483.0,Petrol,Manual,2,30,10132
7705,Toyota,Model B,2004,244565.0,Petrol,Automatic,12,30,500
7706,Toyota,Model C,2003,250000.0,Hybrid,Automatic,12,01,500
7707,VW,Model B,2023,41445.0,Petrol,Automatic,9,20,19137
7708,Ford,Model C,2025,26401.0,Petrol,Automatic,8,20,28769
7709,Honda,Model A,2022,19413.0,Petrol,Manual,1,10,16590
7710,Ford,Model A,2025,6127.0,Petrol,Automatic,8,30,24481
7711,Ford,Model A,2003,249577.0,Petrol,Automatic,10,10,500
7712,Hyundai,Model C,2020,44941.0,Petrol,Automatic,10,01,10052
7713,VW,Model A,2017,101385.0,Petrol,Automatic,3,10,6349
7714,Dacia,Model C,2021,49161.0,Petrol,Automatic,7,20,12792
7715,Dacia,Model B,2007,233175.0,Diesel,Automatic,7,01,500
7716,Toyota,Model C,2025,0.0,Petrol,Automatic,9,10,29443
7717,BMW,Model B,2017,93989.0,Petrol,Automatic,11,30,4920
