car_id,brand,model,year,mileage,fuel_type,transmission,sale_month,zip_prefix,price,age,area_type,miles_per_year,suspicious_mileage,area
7969,Toyota,Model C,2021,53871.0,Petrol,Automatic,3,10,16687,4,Rural,13139.268292682927,False,Rural
7970,Honda,Model C,2025,11754.0,Diesel,Manual,2,1,23350,0,Rural,117540.0,False,Rural
7971,Ford,Model A,2025,6969.0,Petrol,Automatic,2,1,23581,0,Rural,69690.0,False,Rural
7972,Ford,Model A,2024,0.0,Petrol,Manual,2,20,19498,1,Rural,0.0,False,Rural
7973,Dacia,Model C,2015,124046.0,Petrol,Automatic,4,10,958,10,Rural,12281.782178217822,False,Rural
7974,VW,Model A,2025,0.0,Diesel,Automatic,1,30,24709,0,Rural,0.0,False,Rural
7975,Toyota,Model C,2022,19361.0,Hybrid,Manual,1,30,19154,3,Rural,6245.4838709677415,False,Rural
7977,Honda,Model A,2025,2748.0,Diesel,Manual,3,20,25348,0,Rural,27480.0,False,Rural
7978,Audi,Model B,2025,3745.0,Petrol,Automatic,4,10,31579,0,Rural,37450.0,False,Rural
7979,Toyota,Model B,2025,15840.0,Petrol,Manual,5,1,24122,0,Rural,158400.0,False,Rural
7980,Hyundai,Model C,2025,19609.0,Diesel,Automatic,1,10,26792,0,Rural,196090.0,False,Rural
7981,Fiat,Model B,2016,113044.0,Petrol,Manual,3,30,4539,9,Rural,12422.417582417584,False,Rural
7982,Ford,Model A,2017,103756.0,Diesel,Automatic,10,10,5937,8,Rural,12809.382716049384,False,Rural
7983,Ford,Model A,2024,13429.0,Diesel,Automatic,5,1,19426,1,Rural,12208.181818181818,False,Rural
7984,Toyota,Model A,2017,107508.0,Petrol,Automatic,3,10,8181,8,Rural,13272.592592592593,False,Rural
7985,Ford,Model A,2021,55304.0,Petrol,Automatic,3,30,15113,4,Rural,13488.78048780488,False,Rural
7986,Hyundai,Model B,2025,0.0,Hybrid,Manual,12,20,20445,0,Rural,0.0,False,Rural
7987,VW,Model A,2025,32279.0,Diesel,Automatic,2,1,27320,0,Rural,322790.0,False,Rural
7988,BMW,Model A,2021,39807.0,Hybrid,Manual,12,20,12588,4,Rural,9709.024390243903,False,Rural
7989,VW,Model A,2025,21816.0,Petrol,Automatic,2,1,30870,0,Rural,218160.0,False,Rural
7990,VW,Model A,2025,0.0,Petrol,Automatic,11,10,30666,0,Rural,0.0,False,Rural
7991,BMW,Model C,2024,7261.0,Petrol,Automatic,7,30,27010,1,Rural,6600.90909090909,False,Rural
7992,Mercedes,Model B,2017,117548.0,Petrol,Manual,8,30,5314,8,Rural,14512.0987654321,False,Rural
7993,Hyundai,Model C,2019,43391.0,Petrol,Manual,4,1,11709,6,Rural,7113.2786885245905,False,Rural
7994,Ford,Model A,2020,62084.0,Petrol,Automatic,12,10,8193,5,Rural,12173.333333333334,False,Rural
7996,Mercedes,Model A,2019,75779.0,Petrol,Automatic,9,30,7357,6,Rural,12422.786885245903,False,Rural
7997,BMW,Model A,2016,34101.0,Petrol,Manual,7,20,10741,9,Rural,3747.3626373626375,False,Rural
7998,Mercedes,Model C,2021,50043.0,Hybrid,Manual,2,1,11841,4,Rural,12205.609756097561,False,Rural
7999,Honda,Model A,2025,0.0,Diesel,Automatic,11,20,24392,0,Rural,0.0,False,Rural
8001,Fiat,Model B,2025,0.0,Diesel,Manual,4,20,19925,0,Rural,0.0,False,Rural
8002,VW,Model A,2024,18512.0,Petrol,Automatic,9,30,26942,1,Rural,16829.090909090908,False,Rural
8003,Dacia,Model B,2009,182297.0,Petrol,Manual,2,10,1641,16,Rural,11322.795031055899,False,Rural
8004,BMW,Model B,2025,0.0,Petrol,Automatic,12,10,29659,0,Rural,0.0,False,Rural
8005,Mercedes,Model A,2023,10132.0,Petrol,Manual,2,10,18679,2,Rural,4824.761904761905,False,Rural
8006,BMW,Model B,2020,38285.0,Diesel,Automatic,9,30,9834,5,Rural,7506.862745098039,False,Rural
8007,Honda,Model C,2025,16373.0,Petrol,Automatic,8,20,28197,0,Rural,163730.0,False,Rural
8008,Audi,Model A,2018,74896.0,Hybrid,Automatic,9,20,8326,7,Rural,10548.732394366198,False,Rural
8009,VW,Model A,2024,4288.0,Diesel,Automatic,6,10,25726,1,Rural,3898.181818181818,False,Rural
8011,Mercedes,Model A,2025,1410.0,Petrol,Automatic,12,1,27147,0,Rural,14100.0,False,Rural
8012,Honda,Model A,2021,37253.0,Hybrid,Manual,11,20,9831,4,Rural,9086.09756097561,False,Rural
8013,Toyota,Model C,2024,26885.0,Petrol,Manual,7,30,20350,1,Rural,24440.90909090909,False,Rural
8014,Hyundai,Model A,2017,100530.0,Petrol,Automatic,3,10,4968,8,Rural,12411.111111111111,False,Rural
8015,Hyundai,Model B,2024,3422.0,Petrol,Automatic,12,20,19769,1,Rural,3110.9090909090905,False,Rural
8016,Mercedes,Model B,2025,12753.0,Petrol,Automatic,9,30,30689,0,Rural,127530.0,False,Rural
8017,Hyundai,Model A,2022,36119.0,Diesel,Manual,2,10,9500,3,Rural,11651.290322580644,False,Rural
8018,Ford,Model C,2023,24322.0,Petrol,Manual,3,1,17950,2,Rural,11581.904761904761,False,Rural
8019,Honda,Model B,2021,26060.0,Diesel,Automatic,7,30,15810,4,Rural,6356.097560975611,False,Rural
8020,BMW,Model B,2025,0.0,Hybrid,Manual,7,1,26332,0,Rural,0.0,False,Rural
8021,VW,Model C,2022,40823.0,Diesel,Manual,6,20,11912,3,Rural,13168.709677419354,False,Rural
8022,BMW,Model B,2025,20003.0,Hybrid,Automatic,6,30,30664,0,Rural,200030.0,False,Rural
8023,Audi,Model B,2025,0.0,Petrol,Automatic,3,10,33701,0,Rural,0.0,False,Rural
8024,BMW,Model A,2021,82171.0,Petrol,Manual,4,10,19050,4,Rural,20041.70731707317,False,Rural
8025,Honda,Model A,2017,104353.0,Petrol,Automatic,7,30,9475,8,Rural,12883.086419753086,False,Rural
8026,Ford,Model B,2021,25208.0,Diesel,Automatic,1,1,11915,4,Rural,6148.29268292683,False,Rural
8027,Fiat,Model A,2025,0.0,Hybrid,Automatic,5,1,21096,0,Rural,0.0,False,Rural
8028,VW,Model A,2017,117314.0,Petrol,Manual,3,10,7284,8,Rural,14483.209876543211,False,Rural
8029,Dacia,Model A,2022,54648.0,Petrol,Automatic,3,1,13656,3,Rural,17628.387096774193,False,Rural
8030,Hyundai,Model B,2025,271.0,Petrol,Automatic,2,20,21151,0,Rural,2710.0,False,Rural
8031,Toyota,Model B,2020,62248.0,Petrol,Manual,2,1,7926,5,Rural,12205.490196078432,False,Rural
8032,Honda,Model C,2024,0.0,Petrol,Manual,3,1,22199,1,Rural,0.0,False,Rural
8033,Honda,Model B,2018,103821.0,Diesel,Automatic,5,1,6340,7,Rural,14622.676056338029,False,Rural
8034,Ford,Model B,2010,165183.0,Petrol,Automatic,2,10,2055,15,Rural,10939.271523178808,False,Rural
8035,Ford,Model C,2025,12671.0,Petrol,Automatic,12,30,23147,0,Rural,126710.0,False,Rural
8036,VW,Model A,2009,212280.0,Petrol,Manual,7,1,6179,16,Rural,13185.093167701862,False,Rural
8037,BMW,Model C,2019,21816.0,Petrol,Automatic,7,1,6972,6,Rural,3576.393442622951,False,Rural
8038,VW,Model C,2025,14514.0,Petrol,Manual,3,1,26793,0,Rural,145140.0,False,Rural
8039,Mercedes,Model A,2020,87714.0,Petrol,Automatic,11,10,9803,5,Rural,17198.823529411766,False,Rural
8040,BMW,Model A,2025,4019.0,Petrol,Automatic,11,1,28262,0,Rural,40190.0,False,Rural
8041,Honda,Model C,2025,0.0,Petrol,Automatic,1,10,24623,0,Rural,0.0,False,Rural
8043,BMW,Model B,2004,240855.0,Hybrid,Automatic,3,10,1157,21,Rural,11414.928909952607,False,Rural
8044,Honda,Model A,2025,0.0,Diesel,Automatic,7,10,31427,0,Rural,0.0,False,Rural
8045,Honda,Model B,2021,54636.0,Petrol,Manual,11,1,13179,4,Rural,13325.853658536587,False,Rural
8047,VW,Model C,2025,4913.0,Diesel,Automatic,3,30,27748,0,Rural,49130.0,False,Rural
8049,Hyundai,Model C,2025,0.0,Petrol,Manual,1,1,20690,0,Rural,0.0,False,Rural
8050,Toyota,Model A,2013,159451.0,Diesel,Automatic,12,30,4943,12,Rural,13177.768595041323,False,Rural
8051,Honda,Model A,2012,139216.0,Petrol,Automatic,10,1,889,13,Rural,10627.175572519085,False,Rural
8053,Hyundai,Model C,2025,0.0,Diesel,Automatic,5,30,21743,0,Rural,0.0,False,Rural
8054,Hyundai,Model A,2024,0.0,Diesel,Automatic,12,30,26021,1,Rural,0.0,False,Rural
8055,Mercedes,Model B,2025,12114.0,Diesel,Automatic,11,1,27703,0,Rural,121140.0,False,Rural
8056,BMW,Model A,2021,43360.0,Petrol,Automatic,5,20,18047,4,Rural,10575.609756097561,False,Rural
8057,Ford,Model B,2020,87331.0,Diesel,Automatic,5,10,9082,5,Rural,17123.72549019608,False,Rural
8058,Toyota,Model C,2017,102486.0,Petrol,Automatic,5,20,6778,8,Rural,12652.592592592593,False,Rural
8059,Fiat,Model C,2022,43958.0,Petrol,Manual,8,10,14430,3,Rural,14180.0,False,Rural
8060,Toyota,Model A,2023,7852.0,Petrol,Automatic,3,1,19501,2,Rural,3739.047619047619,False,Rural
8061,Toyota,Model A,2024,6223.0,Petrol,Automatic,6,30,22357,1,Rural,5657.272727272727,False,Rural
8062,Honda,Model B,2018,73010.0,Diesel,Automatic,1,10,9760,7,Rural,10283.098591549297,False,Rural
8063,Hyundai,Model A,2025,0.0,Petrol,Manual,5,20,17200,0,Rural,0.0,False,Rural
8064,Audi,Model A,2015,129958.0,Petrol,Automatic,9,10,6274,10,Rural,12867.128712871288,False,Rural
8065,Dacia,Model B,2025,12967.0,Petrol,Automatic,8,1,19441,0,Rural,129670.0,False,Rural
8067,Hyundai,Model B,2022,23578.0,Petrol,Automatic,4,20,17453,3,Rural,7605.806451612903,False,Rural
8068,Honda,Model C,2020,64960.0,Petrol,Automatic,5,30,12339,5,Rural,12737.254901960785,False,Rural
8069,Hyundai,Model A,2021,19309.0,Diesel,Manual,1,10,14629,4,Rural,4709.512195121952,False,Rural
8070,BMW,Model B,2023,43845.0,Diesel,Manual,4,20,23084,2,Rural,20878.571428571428,False,Rural
8071,Hyundai,Model C,2021,28527.0,Petrol,Automatic,9,10,18585,4,Rural,6957.804878048781,False,Rural
8072,Honda,Model B,2021,31193.0,Hybrid,Automatic,3,1,13603,4,Rural,7608.048780487806,False,Rural
8073,Honda,Model A,2025,1729.0,Petrol,Automatic,2,20,26185,0,Rural,17290.0,False,Rural
8074,Mercedes,Model B,2024,15062.0,Petrol,Automatic,11,10,31521,1,Rural,13692.727272727272,False,Rural
8075,VW,Model C,2025,0.0,Hybrid,Manual,3,30,22981,0,Rural,0.0,False,Rural
8076,Mercedes,Model A,2018,67348.0,Petrol,Automatic,4,30,7087,7,Rural,9485.633802816901,False,Rural
8077,Mercedes,Model A,2023,41000.0,Petrol,Automatic,6,20,23381,2,Rural,19523.809523809523,False,Rural
8078,Mercedes,Model A,2023,0.0,Petrol,Automatic,6,10,26941,2,Rural,0.0,False,Rural
8079,BMW,Model C,2020,37750.0,Diesel,Automatic,3,30,7809,5,Rural,7401.960784313726,False,Rural
8080,VW,Model A,2022,34395.0,Petrol,Manual,7,30,16910,3,Rural,11095.16129032258,False,Rural
8081,Audi,Model C,2020,41036.0,Diesel,Automatic,9,10,5677,5,Rural,8046.274509803922,False,Rural
8082,Mercedes,Model C,2014,150339.0,Petrol,Manual,7,30,1323,11,Rural,13544.054054054055,False,Rural
8083,Toyota,Model B,2017,78326.0,Diesel,Manual,12,20,9836,8,Rural,9669.876543209877,False,Rural
8085,Honda,Model B,2024,27526.0,Petrol,Manual,7,1,18439,1,Rural,25023.63636363636,False,Rural
8086,Toyota,Model A,2024,30525.0,Petrol,Automatic,12,1,24156,1,Rural,27749.999999999996,False,Rural
8087,Honda,Model B,2025,28306.0,Petrol,Automatic,9,30,24936,0,Rural,283060.0,False,Rural
8088,Toyota,Model C,2025,1218.0,Petrol,Manual,7,10,25082,0,Rural,12180.0,False,Rural
8089,Hyundai,Model B,2005,224805.0,Petrol,Automatic,11,30,1204,20,Rural,11184.328358208955,False,Rural
8090,BMW,Model A,2025,0.0,Diesel,Automatic,12,1,25452,0,Rural,0.0,False,Rural
8091,Fiat,Model B,2025,0.0,Diesel,Manual,12,20,16856,0,Rural,0.0,False,Rural
8092,Audi,Model A,2021,37362.0,Petrol,Manual,10,30,14364,4,Rural,9112.68292682927,False,Rural
8093,VW,Model C,2023,26262.0,Petrol,Automatic,7,30,24672,2,Rural,12505.714285714284,False,Rural
8094,Toyota,Model A,2025,0.0,Diesel,Manual,4,1,20957,0,Rural,0.0,False,Rural
8095,Toyota,Model B,2022,24716.0,Diesel,Manual,7,30,17612,3,Rural,7972.903225806452,False,Rural
8096,Ford,Model B,2025,0.0,Petrol,Automatic,10,1,28019,0,Rural,0.0,False,Rural
8097,Hyundai,Model B,2008,212234.0,Petrol,Automatic,1,20,1637,17,Rural,12411.345029239765,False,Rural
8098,Honda,Model C,2016,122346.0,Petrol,Manual,4,30,4090,9,Rural,13444.615384615385,False,Rural
8099,Honda,Model B,2021,23956.0,Petrol,Manual,5,30,16026,4,Rural,5842.926829268293,False,Rural
8100,BMW,Model C,2023,19451.0,Petrol,Automatic,10,20,26631,2,Rural,9262.380952380952,False,Rural
8101,Fiat,Model C,2025,0.0,Petrol,Automatic,8,30,24148,0,Rural,0.0,False,Rural
8102,Hyundai,Model B,2025,0.0,Diesel,Manual,6,1,20018,0,Rural,0.0,False,Rural
8103,Toyota,Model C,2021,46204.0,Diesel,Automatic,12,20,12996,4,Rural,11269.268292682927,False,Rural
8105,Toyota,Model A,2025,7782.0,Petrol,Automatic,10,20,26624,0,Rural,77820.0,False,Rural
8106,VW,Model C,2023,25157.0,Petrol,Manual,9,30,18631,2,Rural,11979.52380952381,False,Rural
8107,Honda,Model A,2016,94785.0,Petrol,Automatic,11,20,5504,9,Rural,10415.934065934067,False,Rural
8108,Honda,Model A,2022,66180.0,Petrol,Manual,11,10,16286,3,Rural,21348.387096774193,False,Rural
8109,BMW,Model A,2025,12436.0,Petrol,Automatic,12,20,28875,0,Rural,124360.0,False,Rural
8110,Dacia,Model B,2025,8290.0,Diesel,Automatic,5,1,21310,0,Rural,82900.0,False,Rural
8111,Hyundai,Model A,2022,51072.0,Diesel,Manual,3,10,17413,3,Rural,16474.83870967742,False,Rural
8112,Hyundai,Model A,2020,63669.0,Petrol,Automatic,10,10,13135,5,Rural,12484.117647058825,False,Rural
8113,Toyota,Model A,2025,19294.0,Petrol,Automatic,11,10,25631,0,Rural,192940.0,False,Rural
8115,Ford,Model A,2021,48026.0,Petrol,Automatic,5,30,14818,4,Rural,11713.658536585366,False,Rural
8116,Hyundai,Model C,2019,81528.0,Petrol,Manual,11,1,10895,6,Rural,13365.245901639346,False,Rural
8117,Dacia,Model C,2025,23645.0,Petrol,Automatic,9,30,18440,0,Rural,236450.0,False,Rural
8118,Audi,Model B,2018,106680.0,Hybrid,Manual,10,30,4407,7,Rural,15025.352112676057,False,Rural
8119,Ford,Model A,2015,128892.0,Petrol,Automatic,7,1,5718,10,Rural,12761.584158415842,False,Rural
8120,VW,Model B,2022,43749.0,Petrol,Automatic,5,30,15667,3,Rural,14112.58064516129,False,Rural
8121,Audi,Model A,2019,82440.0,Petrol,Manual,11,20,9672,6,Rural,13514.754098360656,False,Rural
8122,Toyota,Model A,2024,26784.0,Petrol,Automatic,7,20,28741,1,Rural,24349.090909090908,False,Rural
8123,Mercedes,Model B,2011,187480.0,Petrol,Manual,7,1,2537,14,Rural,13296.45390070922,False,Rural
8124,VW,Model A,2024,8451.0,Petrol,Manual,10,1,23128,1,Rural,7682.727272727272,False,Rural
8125,Fiat,Model B,2019,91770.0,Petrol,Manual,3,1,5726,6,Rural,15044.262295081968,False,Rural
8127,VW,Model A,2012,165763.0,Petrol,Automatic,4,1,2285,13,Rural,12653.664122137405,False,Rural
8128,Toyota,Model A,2025,20729.0,Petrol,Automatic,1,1,27430,0,Rural,207290.0,False,Rural
8129,VW,Model A,2025,11205.0,Petrol,Automatic,10,10,27015,0,Rural,112050.0,False,Rural
8130,Fiat,Model C,2017,109739.0,Petrol,Automatic,6,10,7032,8,Rural,13548.024691358025,False,Rural
8131,Ford,Model A,2025,0.0,Petrol,Manual,12,30,22528,0,Rural,0.0,False,Rural
8132,Toyota,Model B,2023,46474.0,Petrol,Automatic,7,1,16920,2,Rural,22130.47619047619,False,Rural
8133,Fiat,Model A,2025,10435.0,Petrol,Manual,1,30,16871,0,Rural,104350.0,False,Rural
8134,Hyundai,Model B,2020,61890.0,Petrol,Automatic,6,1,11928,5,Rural,12135.29411764706,False,Rural
8135,Fiat,Model B,2024,28516.0,Petrol,Automatic,3,1,18574,1,Rural,25923.63636363636,False,Rural
8137,Toyota,Model C,2021,30466.0,Petrol,Automatic,6,20,18712,4,Rural,7430.731707317073,False,Rural
8138,Fiat,Model A,2025,0.0,Petrol,Manual,7,1,20515,0,Rural,0.0,False,Rural
8139,Ford,Model B,2022,76279.0,Petrol,Manual,5,1,13296,3,Rural,24606.129032258064,False,Rural
8140,BMW,Model A,2019,78400.0,Petrol,Manual,7,30,9596,6,Rural,12852.459016393443,False,Rural
8141,Ford,Model B,2012,158863.0,Petrol,Manual,2,10,2308,13,Rural,12126.946564885497,False,Rural
8142,Honda,Model B,2025,0.0,Diesel,Automatic,6,30,27048,0,Rural,0.0,False,Rural
8143,Audi,Model B,2024,30126.0,Diesel,Automatic,9,30,21924,1,Rural,27387.272727272724,False,Rural
8144,Dacia,Model A,2020,99168.0,Diesel,Automatic,5,20,6012,5,Rural,19444.705882352944,False,Rural
8145,BMW,Model C,2025,0.0,Petrol,Manual,5,30,28609,0,Rural,0.0,False,Rural
8146,Dacia,Model C,2002,250000.0,Diesel,Automatic,11,20,3077,23,Rural,10822.510822510822,False,Rural
8147,Mercedes,Model B,2020,54739.0,Petrol,Automatic,7,1,11083,5,Rural,10733.137254901962,False,Rural
8148,Toyota,Model A,2025,10992.0,Petrol,Automatic,8,1,27005,0,Rural,109920.0,False,Rural
8149,Toyota,Model A,2020,78335.0,Petrol,Manual,4,20,13335,5,Rural,15359.803921568628,False,Rural
8150,VW,Model B,2018,108313.0,Diesel,Manual,7,30,3470,7,Rural,15255.352112676057,False,Rural
8151,Audi,Model C,2022,47500.0,Petrol,Automatic,1,20,21342,3,Rural,15322.58064516129,False,Rural
8152,Dacia,Model A,2025,37789.0,Diesel,Manual,6,30,16727,0,Rural,377890.0,False,Rural
8154,Hyundai,Model A,2025,0.0,Petrol,Automatic,3,10,25208,0,Rural,0.0,False,Rural
8155,Mercedes,Model A,2025,22040.0,Petrol,Automatic,10,20,29478,0,Rural,220400.0,False,Rural
8156,Honda,Model A,2016,109842.0,Petrol,Automatic,5,10,2888,9,Rural,12070.549450549452,False,Rural
8157,Dacia,Model B,2025,0.0,Petrol,Automatic,1,10,20709,0,Rural,0.0,False,Rural
8158,Audi,Model A,2021,43259.0,Petrol,Automatic,12,1,20675,4,Rural,10550.975609756098,False,Rural
8159,Mercedes,Model B,2021,51834.0,Petrol,Manual,3,10,11944,4,Rural,12642.439024390245,False,Rural
8160,Honda,Model B,2025,0.0,Hybrid,Automatic,5,1,26290,0,Rural,0.0,False,Rural
8161,Dacia,Model B,2025,0.0,Hybrid,Automatic,7,10,21391,0,Rural,0.0,False,Rural
8162,Honda,Model B,2012,152885.0,Petrol,Manual,12,20,4132,13,Rural,11670.610687022901,False,Rural
8163,Toyota,Model B,2021,32031.0,Diesel,Manual,8,30,16754,4,Rural,7812.439024390244,False,Rural
8164,VW,Model B,2022,45526.0,Petrol,Manual,12,30,8564,3,Rural,14685.806451612903,False,Rural
8165,Dacia,Model A,2020,30842.0,Petrol,Automatic,8,10,9616,5,Rural,6047.450980392157,False,Rural
8166,BMW,Model C,2020,61356.0,Petrol,Manual,3,30,13812,5,Rural,12030.588235294119,False,Rural
8167,Mercedes,Model C,2005,247792.0,Diesel,Automatic,8,1,4242,20,Rural,12327.960199004974,False,Rural
8168,Mercedes,Model C,2024,10641.0,Petrol,Automatic,2,10,27040,1,Rural,9673.636363636362,False,Rural
8169,BMW,Model A,2021,64398.0,Diesel,Automatic,2,1,10856,4,Rural,15706.829268292684,False,Rural
8170,Toyota,Model B,2016,87441.0,Diesel,Automatic,2,1,7783,9,Rural,9608.901098901099,False,Rural
8171,Audi,Model C,2025,0.0,Petrol,Automatic,1,1,26925,0,Rural,0.0,False,Rural
8172,Honda,Model C,2025,0.0,Petrol,Manual,2,10,20442,0,Rural,0.0,False,Rural
8174,Toyota,Model C,2019,75277.0,Diesel,Manual,1,10,8942,6,Rural,12340.49180327869,False,Rural
8175,Dacia,Model B,2024,44150.0,Hybrid,Manual,1,30,13620,1,Rural,40136.36363636363,False,Rural
8176,Mercedes,Model C,2019,59913.0,Petrol,Automatic,2,20,9878,6,Rural,9821.803278688525,False,Rural
8177,Toyota,Model C,2017,75075.0,Petrol,Automatic,12,10,5950,8,Rural,9268.518518518518,False,Rural
8178,Audi,Model B,2025,26836.0,Diesel,Automatic,7,30,30061,0,Rural,268360.0,False,Rural
8182,Honda,Model B,2015,88960.0,Diesel,Automatic,2,1,1803,10,Rural,8807.920792079209,False,Rural
8184,Hyundai,Model A,2025,13492.0,Petrol,Manual,11,30,26256,0,Rural,134920.0,False,Rural
8185,Mercedes,Model A,2019,53673.0,Diesel,Automatic,8,1,7536,6,Rural,8798.852459016394,False,Rural
8186,Audi,Model A,2014,140641.0,Diesel,Manual,12,1,5269,11,Rural,12670.36036036036,False,Rural
8187,VW,Model B,2018,95442.0,Diesel,Automatic,2,20,8153,7,Rural,13442.535211267606,False,Rural
8188,Dacia,Model B,2025,0.0,Petrol,Manual,11,1,18236,0,Rural,0.0,False,Rural
8189,Toyota,Model A,2022,32583.0,Diesel,Manual,9,30,12500,3,Rural,10510.645161290322,False,Rural
8190,Audi,Model B,2020,83656.0,Petrol,Manual,8,30,9411,5,Rural,16403.13725490196,False,Rural
8191,Fiat,Model B,2025,9758.0,Petrol,Manual,8,1,19511,0,Rural,97580.0,False,Rural
8192,Mercedes,Model A,2021,44077.0,Diesel,Automatic,2,10,18755,4,Rural,10750.48780487805,False,Rural
8193,VW,Model C,2020,66229.0,Petrol,Manual,9,1,8158,5,Rural,12986.07843137255,False,Rural
8194,BMW,Model C,2016,97721.0,Petrol,Manual,5,20,14567,9,Rural,10738.57142857143,False,Rural
8195,BMW,Model C,2020,76705.0,Diesel,Automatic,1,30,13536,5,Rural,15040.196078431374,False,Rural
8196,Honda,Model B,2020,76698.0,Petrol,Automatic,3,1,10148,5,Rural,15038.823529411766,False,Rural
8197,VW,Model C,2024,13813.0,Diesel,Automatic,6,10,27336,1,Rural,12557.272727272726,False,Rural
8198,Mercedes,Model A,2019,75460.0,Petrol,Manual,12,30,16324,6,Rural,12370.49180327869,False,Rural
8199,Hyundai,Model C,2023,9018.0,Diesel,Automatic,6,30,14505,2,Rural,4294.285714285714,False,Rural
8200,Mercedes,Model A,2006,207719.0,Petrol,Manual,2,30,3387,19,Rural,10875.340314136125,False,Rural
8201,Honda,Model B,2016,102350.0,Petrol,Manual,12,10,2567,9,Rural,11247.252747252747,False,Rural
8202,Toyota,Model B,2021,46688.0,Petrol,Automatic,1,30,15408,4,Rural,11387.317073170732,False,Rural
8203,Hyundai,Model A,2025,15939.0,Petrol,Manual,2,20,27694,0,Rural,159390.0,False,Rural
8204,Hyundai,Model C,2020,73836.0,Diesel,Manual,6,30,6895,5,Rural,14477.64705882353,False,Rural
8205,BMW,Model A,2024,14772.0,Petrol,Automatic,2,20,32003,1,Rural,13429.090909090908,False,Rural
8206,Mercedes,Model A,2018,101858.0,Petrol,Manual,8,1,12551,7,Rural,14346.197183098593,False,Rural
8208,Toyota,Model A,2005,250000.0,Petrol,Manual,9,20,2712,20,Rural,12437.810945273632,False,Rural
8209,Honda,Model C,2020,48143.0,Petrol,Automatic,2,20,5674,5,Rural,9439.803921568628,False,Rural
8210,Mercedes,Model A,2015,138595.0,Petrol,Automatic,11,30,3970,10,Rural,13722.277227722772,False,Rural
8212,Fiat,Model C,2025,0.0,Diesel,Manual,12,30,19680,0,Rural,0.0,False,Rural
8213,BMW,Model C,2001,250000.0,Diesel,Automatic,1,30,3114,24,Rural,10373.443983402489,False,Rural
8214,Ford,Model A,2023,36143.0,Petrol,Manual,7,1,15960,2,Rural,17210.95238095238,False,Rural
8215,Fiat,Model A,2020,53151.0,Petrol,Automatic,9,1,11575,5,Rural,10421.764705882353,False,Rural
8216,Honda,Model C,2022,30431.0,Diesel,Automatic,12,1,18912,3,Rural,9816.451612903225,False,Rural
8217,Honda,Model C,2023,21606.0,Diesel,Manual,7,30,20268,2,Rural,10288.571428571428,False,Rural
8218,Toyota,Model A,2020,31122.0,Petrol,Automatic,12,1,8669,5,Rural,6102.352941176471,False,Rural
8219,BMW,Model B,2019,36529.0,Hybrid,Automatic,2,10,9235,6,Rural,5988.360655737705,False,Rural
8220,Hyundai,Model B,2025,19524.0,Petrol,Manual,6,1,19790,0,Rural,195240.0,False,Rural
8221,Honda,Model B,2025,0.0,Petrol,Manual,4,1,27462,0,Rural,0.0,False,Rural
8222,Honda,Model B,2016,135828.0,Petrol,Manual,2,30,1669,9,Rural,14926.153846153848,False,Rural
8223,Audi,Model C,2009,212556.0,Hybrid,Manual,4,20,3495,16,Rural,13202.236024844718,False,Rural
8224,Hyundai,Model B,2025,23507.0,Petrol,Automatic,9,1,22468,0,Rural,235070.0,False,Rural
8225,Hyundai,Model A,2020,50245.0,Petrol,Automatic,7,1,12064,5,Rural,9851.960784313726,False,Rural
8226,Ford,Model C,2023,0.0,Petrol,Manual,3,30,18690,2,Rural,0.0,False,Rural
8227,Fiat,Model C,2020,43696.0,Petrol,Automatic,1,1,7874,5,Rural,8567.843137254902,False,Rural
8228,Mercedes,Model B,2012,149303.0,Diesel,Manual,12,30,2405,13,Rural,11397.175572519085,False,Rural
8229,Hyundai,Model B,2023,0.0,Hybrid,Automatic,4,30,21742,2,Rural,0.0,False,Rural
8230,Ford,Model A,2022,28868.0,Hybrid,Automatic,2,20,20861,3,Rural,9312.258064516129,False,Rural
8231,Audi,Model A,2016,104974.0,Diesel,Automatic,2,1,5876,9,Rural,11535.604395604396,False,Rural
8232,Mercedes,Model C,2021,28583.0,Diesel,Automatic,4,1,15270,4,Rural,6971.463414634147,False,Rural
8233,Toyota,Model C,2025,0.0,Hybrid,Manual,3,30,23166,0,Rural,0.0,False,Rural
8234,Fiat,Model A,2023,20691.0,Petrol,Automatic,4,1,16190,2,Rural,9852.857142857143,False,Rural
8236,Ford,Model B,2023,10637.0,Petrol,Automatic,6,30,18788,2,Rural,5065.238095238095,False,Rural
8237,BMW,Model A,2025,4383.0,Petrol,Automatic,10,10,30972,0,Rural,43830.0,False,Rural
8238,Dacia,Model B,2025,2052.0,Hybrid,Automatic,1,1,20510,0,Rural,20520.0,False,Rural
8240,Ford,Model B,2015,110219.0,Petrol,Manual,9,10,2206,10,Rural,10912.772277227723,False,Rural
8241,Hyundai,Model C,2025,0.0,Diesel,Manual,2,30,19213,0,Rural,0.0,False,Rural
8242,Mercedes,Model A,2024,37446.0,Hybrid,Manual,10,20,22024,1,Rural,34041.81818181818,False,Rural
8244,BMW,Model B,2021,63085.0,Diesel,Automatic,12,20,16867,4,Rural,15386.58536585366,False,Rural
8245,Mercedes,Model A,2020,58745.0,Petrol,Manual,1,1,18368,5,Rural,11518.627450980393,False,Rural
8246,VW,Model A,2024,9539.0,Petrol,Automatic,10,10,22059,1,Rural,8671.818181818182,False,Rural
